,camera_id,filename,image_object_ct,image_std,timestamp
432,590,1447521725_cctv590.jpg,7,0.131706575644,1447521725
433,592,1447521725_cctv592.jpg,15,0.169317788458,1447521725
434,589,1447523526_cctv589.jpg,27,0.208364868346,1447523526
435,590,1447523526_cctv590.jpg,9,0.134797129233,1447523526
436,592,1447523526_cctv592.jpg,24,0.194861314758,1447523526
437,589,1447525326_cctv589.jpg,7,0.120860262744,1447525326
438,590,1447525326_cctv590.jpg,9,0.133379945048,1447525326
439,592,1447525326_cctv592.jpg,13,0.13084316212,1447525326
440,589,1447527127_cctv589.jpg,10,0.142738546992,1447527127
441,590,1447527127_cctv590.jpg,20,0.140717701134,1447527127
442,592,1447527127_cctv592.jpg,7,0.291935638733,1447527127
443,589,1447528927_cctv589.jpg,19,0.206036927464,1447528927
444,590,1447528927_cctv590.jpg,14,0.172987407631,1447528927
445,592,1447528927_cctv592.jpg,13,0.134507977835,1447528927
446,589,1447530728_cctv589.jpg,24,0.198167506033,1447530728
447,590,1447530728_cctv590.jpg,9,0.0274632294039,1447530728
448,592,1447530728_cctv592.jpg,26,0.106965077027,1447530728
449,589,1447532528_cctv589.jpg,18,0.12655720541,1447532528
450,590,1447532528_cctv590.jpg,11,0.0174052831469,1447532528
451,592,1447532528_cctv592.jpg,25,0.237518003945,1447532528
452,589,1447534328_cctv589.jpg,14,0.122888476421,1447534328
453,590,1447534328_cctv590.jpg,11,0.0826256761658,1447534328
454,592,1447534328_cctv592.jpg,10,0.122745734684,1447534328
455,589,1447536129_cctv589.jpg,26,0.145462888742,1447536129
456,590,1447536129_cctv590.jpg,15,0.080606725922,1447536129
457,592,1447536129_cctv592.jpg,21,0.07647902872,1447536129
458,590,1447537932_cctv590.jpg,11,0.0662563035761,1447537932
459,592,1447537932_cctv592.jpg,26,0.0954301901609,1447537932
460,590,1447539736_cctv590.jpg,18,0.170283343536,1447539736
461,592,1447539736_cctv592.jpg,29,0.137625142994,1447539736
462,590,1447541539_cctv590.jpg,14,0.155438761856,1447541539
463,592,1447541539_cctv592.jpg,26,0.214014005648,1447541539
464,589,1447543343_cctv589.jpg,30,0.204297022767,1447543343
465,590,1447543343_cctv590.jpg,5,0.218207786112,1447543343
466,592,1447543343_cctv592.jpg,21,0.192307174068,1447543343
467,589,1447545143_cctv589.jpg,32,0.181419752123,1447545143
468,590,1447545143_cctv590.jpg,18,0.169622264,1447545143
469,592,1447545143_cctv592.jpg,27,0.159802558233,1447545143
470,589,1447546945_cctv589.jpg,48,0.256351119683,1447546945
471,590,1447546945_cctv590.jpg,9,0.155247371264,1447546945
472,592,1447546945_cctv592.jpg,23,0.183936165842,1447546945
473,589,1447548745_cctv589.jpg,42,0.259517770583,1447548745
474,590,1447548745_cctv590.jpg,6,0.137389895308,1447548745
475,592,1447548745_cctv592.jpg,25,0.17935313012,1447548745
476,589,1447550549_cctv589.jpg,22,0.180601551103,1447550549
477,590,1447550549_cctv590.jpg,8,0.205361666556,1447550549
478,592,1447550549_cctv592.jpg,21,0.169609757676,1447550549
479,589,1447552349_cctv589.jpg,12,0.118191354006,1447552349
480,590,1447552349_cctv590.jpg,2,0.254617128984,1447552349
481,592,1447552349_cctv592.jpg,9,0.150268332638,1447552349
482,589,1447554149_cctv589.jpg,11,0.117937158182,1447554149
483,590,1447554149_cctv590.jpg,7,0.185664584103,1447554149
484,592,1447554149_cctv592.jpg,8,0.125210836152,1447554149
485,589,1447555950_cctv589.jpg,15,0.156741161077,1447555950
486,590,1447555950_cctv590.jpg,3,0.0954123786709,1447555950
487,592,1447555950_cctv592.jpg,12,0.12720425907,1447555950
488,589,1447557750_cctv589.jpg,7,0.138702110256,1447557750
489,590,1447557750_cctv590.jpg,3,0.112644616571,1447557750
490,592,1447557750_cctv592.jpg,11,0.135602724442,1447557750
491,589,1447559551_cctv589.jpg,16,0.144371924958,1447559551
492,590,1447559551_cctv590.jpg,5,0.154943336894,1447559551
493,592,1447559551_cctv592.jpg,16,0.173457700311,1447559551
494,589,1447561354_cctv589.jpg,11,0.130403537228,1447561354
495,590,1447561354_cctv590.jpg,4,0.150199105341,1447561354
496,592,1447561354_cctv592.jpg,11,0.122446414735,1447561354
497,589,1447563154_cctv589.jpg,9,0.122169324415,1447563154
498,590,1447563154_cctv590.jpg,2,0.0922068695253,1447563154
499,592,1447563154_cctv592.jpg,9,0.171020484689,1447563154
500,589,1447564955_cctv589.jpg,7,0.122400485557,1447564955
501,590,1447564955_cctv590.jpg,2,0.131573142669,1447564955
502,592,1447564955_cctv592.jpg,4,0.15500452925,1447564955
503,589,1447566758_cctv589.jpg,9,0.150919341996,1447566758
504,590,1447566758_cctv590.jpg,2,0.101793426638,1447566758
505,592,1447566758_cctv592.jpg,4,0.0894939355122,1447566758
506,589,1447568559_cctv589.jpg,10,0.168920268571,1447568559
507,590,1447568559_cctv590.jpg,6,0.18154137155,1447568559
508,592,1447568559_cctv592.jpg,6,0.0918057846443,1447568559
509,589,1447570359_cctv589.jpg,5,0.159209137035,1447570359
510,590,1447570359_cctv590.jpg,2,0.106165189089,1447570359
511,592,1447570359_cctv592.jpg,5,0.0934612722994,1447570359
512,589,1447572160_cctv589.jpg,9,0.13014982475,1447572160
513,590,1447572160_cctv590.jpg,1,0.112742064077,1447572160
514,592,1447572160_cctv592.jpg,5,0.0947048912397,1447572160
515,589,1447573960_cctv589.jpg,7,0.137654064312,1447573960
516,590,1447573960_cctv590.jpg,1,0.112932650185,1447573960
517,592,1447573960_cctv592.jpg,4,0.0949854495014,1447573960
518,589,1447575761_cctv589.jpg,10,0.146475088606,1447575761
519,590,1447575761_cctv590.jpg,4,0.149230612065,1447575761
520,592,1447575761_cctv592.jpg,4,0.0969940561372,1447575761
521,589,1447577564_cctv589.jpg,8,0.150572643229,1447577564
522,590,1447577564_cctv590.jpg,3,0.10434950366,1447577564
523,592,1447577564_cctv592.jpg,4,0.084816162032,1447577564
524,593,1447577564_cctv593.jpg,2,0.057894112747,1447577564
525,589,1447579365_cctv589.jpg,7,0.132979379348,1447579365
526,590,1447579365_cctv590.jpg,1,0.17301973483,1447579365
527,592,1447579365_cctv592.jpg,4,0.0926532693587,1447579365
528,593,1447579365_cctv593.jpg,5,0.0652242811656,1447579365
529,589,1447581168_cctv589.jpg,9,0.131192233373,1447581168
530,590,1447581168_cctv590.jpg,5,0.131513988587,1447581168
531,592,1447581168_cctv592.jpg,4,0.0919897338548,1447581168
532,593,1447581168_cctv593.jpg,2,0.057408833219,1447581168
533,589,1447582971_cctv589.jpg,15,0.168164595146,1447582971
534,590,1447582971_cctv590.jpg,6,0.15731125313,1447582971
535,592,1447582971_cctv592.jpg,4,0.0878308345536,1447582971
536,589,1447584781_cctv589.jpg,9,0.129010374174,1447584781
537,590,1447584781_cctv590.jpg,9,0.149567982327,1447584781
538,592,1447584781_cctv592.jpg,6,0.0944785204729,1447584781
539,589,1447586585_cctv589.jpg,8,0.0738159835153,1447586585
540,590,1447586585_cctv590.jpg,11,0.0458062538636,1447586585
541,592,1447586585_cctv592.jpg,19,0.124473929398,1447586585
542,593,1447586585_cctv593.jpg,6,0.0304514380336,1447586585
543,589,1447588385_cctv589.jpg,7,0.0617638660062,1447588385
544,590,1447588385_cctv590.jpg,2,0.0238936733782,1447588385
545,592,1447588385_cctv592.jpg,8,0.0620192726208,1447588385
546,593,1447588385_cctv593.jpg,6,0.051408842584,1447588385
547,589,1447590186_cctv589.jpg,12,0.0981279733794,1447590186
548,590,1447590186_cctv590.jpg,1,0.0419029402415,1447590186
549,592,1447590186_cctv592.jpg,9,0.0410521788871,1447590186
550,593,1447590186_cctv593.jpg,17,0.0797610792703,1447590186
551,589,1447591986_cctv589.jpg,16,0.0873850423387,1447591986
552,590,1447591986_cctv590.jpg,2,0.0456034435518,1447591986
553,592,1447591986_cctv592.jpg,5,0.0872920766959,1447591986
554,593,1447591986_cctv593.jpg,23,0.110883895917,1447591986
555,589,1447593790_cctv589.jpg,32,0.123088728114,1447593790
556,590,1447593790_cctv590.jpg,18,0.137880980657,1447593790
557,592,1447593790_cctv592.jpg,10,0.115685387809,1447593790
558,593,1447593790_cctv593.jpg,12,0.099668504085,1447593790
559,589,1447595590_cctv589.jpg,11,0.14612450054,1447595590
560,590,1447595590_cctv590.jpg,21,0.200008917971,1447595590
561,592,1447595590_cctv592.jpg,6,0.0718593028957,1447595590
562,593,1447595590_cctv593.jpg,10,0.0850085282178,1447595590
563,589,1447597390_cctv589.jpg,12,0.103628785655,1447597390
564,590,1447597390_cctv590.jpg,15,0.0615542729771,1447597390
565,592,1447597390_cctv592.jpg,8,0.102947309453,1447597390
566,593,1447597390_cctv593.jpg,9,0.0850379910868,1447597390
567,589,1447599194_cctv589.jpg,11,0.101223285029,1447599194
568,590,1447599194_cctv590.jpg,12,0.241302605764,1447599194
569,592,1447599194_cctv592.jpg,14,0.149657575619,1447599194
570,593,1447599194_cctv593.jpg,7,0.0931164014307,1447599194
571,589,1447600994_cctv589.jpg,16,0.11474197817,1447600994
572,590,1447600994_cctv590.jpg,6,0.0723271650526,1447600994
573,592,1447600994_cctv592.jpg,14,0.101094346644,1447600994
574,593,1447600994_cctv593.jpg,1,0.232628591123,1447600994
575,589,1447602795_cctv589.jpg,14,0.137952288062,1447602795
576,590,1447602795_cctv590.jpg,8,0.091874194384,1447602795
577,592,1447602795_cctv592.jpg,7,0.0760064009139,1447602795
578,593,1447602795_cctv593.jpg,3,0.168252308256,1447602795
579,589,1447604604_cctv589.jpg,9,0.0579130807936,1447604604
580,590,1447604604_cctv590.jpg,11,0.0949411370346,1447604604
581,592,1447604604_cctv592.jpg,5,0.0606242454224,1447604604
582,593,1447604604_cctv593.jpg,11,0.103954000261,1447604604
583,589,1447606405_cctv589.jpg,11,0.164788871121,1447606405
584,590,1447606405_cctv590.jpg,4,0.113725584457,1447606405
585,592,1447606405_cctv592.jpg,8,0.116831939272,1447606405
586,593,1447606405_cctv593.jpg,7,0.0748162781673,1447606405
587,589,1447608205_cctv589.jpg,19,0.215385730711,1447608205
588,590,1447608205_cctv590.jpg,9,0.149738744963,1447608205
589,592,1447608205_cctv592.jpg,13,0.153982142276,1447608205
590,593,1447608205_cctv593.jpg,7,0.110242775417,1447608205
591,589,1447610006_cctv589.jpg,10,0.140923420782,1447610006
592,590,1447610006_cctv590.jpg,8,0.119375751428,1447610006
593,592,1447610006_cctv592.jpg,11,0.102296311972,1447610006
594,593,1447610006_cctv593.jpg,12,0.124731988636,1447610006
595,589,1447611806_cctv589.jpg,51,0.215900678436,1447611806
596,590,1447611806_cctv590.jpg,8,0.225952110535,1447611806
597,592,1447611806_cctv592.jpg,14,0.172139855603,1447611806
598,593,1447611806_cctv593.jpg,5,0.123635984735,1447611806
599,589,1447613610_cctv589.jpg,45,0.214582823278,1447613610
600,590,1447613610_cctv590.jpg,13,0.135656880075,1447613610
601,593,1447613610_cctv593.jpg,9,0.166836727926,1447613610
602,589,1447615410_cctv589.jpg,23,0.266888430635,1447615410
603,590,1447615410_cctv590.jpg,10,0.136792316579,1447615410
604,593,1447615410_cctv593.jpg,19,0.135889577046,1447615410
605,589,1447617211_cctv589.jpg,24,0.175755103891,1447617211
606,590,1447617211_cctv590.jpg,13,0.0572450721707,1447617211
607,593,1447617211_cctv593.jpg,18,0.139986843731,1447617211
608,589,1447619011_cctv589.jpg,24,0.152404416774,1447619011
609,590,1447619011_cctv590.jpg,10,0.0817643333218,1447619011
610,593,1447619011_cctv593.jpg,18,0.153837805546,1447619011
611,589,1447620811_cctv589.jpg,17,0.182445061156,1447620811
612,590,1447620811_cctv590.jpg,14,0.0349020497904,1447620811
613,593,1447620811_cctv593.jpg,40,0.131432429175,1447620811
614,589,1447622612_cctv589.jpg,23,0.140222223169,1447622612
615,590,1447622612_cctv590.jpg,13,0.113086490908,1447622612
616,593,1447622612_cctv593.jpg,12,0.162242205934,1447622612
617,589,1447624412_cctv589.jpg,36,0.22554617262,1447624412
618,590,1447624412_cctv590.jpg,16,0.103163021059,1447624412
619,593,1447624412_cctv593.jpg,20,0.128917429652,1447624412
620,589,1447626213_cctv589.jpg,30,0.160528484599,1447626213
621,590,1447626213_cctv590.jpg,12,0.242471314619,1447626213
622,593,1447626213_cctv593.jpg,21,0.192233056713,1447626213
623,589,1447628013_cctv589.jpg,33,0.198841886744,1447628013
624,590,1447628013_cctv590.jpg,12,0.177089310806,1447628013
625,593,1447628013_cctv593.jpg,24,0.131423654135,1447628013
626,589,1447629817_cctv589.jpg,36,0.259644321453,1447629817
627,590,1447629817_cctv590.jpg,10,0.141111538293,1447629817
628,593,1447629817_cctv593.jpg,24,0.2209316127,1447629817
629,589,1447631617_cctv589.jpg,28,0.216554694484,1447631617
630,590,1447631617_cctv590.jpg,33,0.200816957561,1447631617
631,593,1447631617_cctv593.jpg,17,0.120997827255,1447631617
632,589,1447633418_cctv589.jpg,18,0.233210720103,1447633418
633,590,1447633418_cctv590.jpg,17,0.187845535518,1447633418
634,593,1447633418_cctv593.jpg,11,0.105168823625,1447633418
635,589,1447635218_cctv589.jpg,22,0.201809186468,1447635218
636,590,1447635218_cctv590.jpg,12,0.289756382026,1447635218
637,593,1447635218_cctv593.jpg,29,0.152005801132,1447635218
638,589,1447637019_cctv589.jpg,24,0.161687164263,1447637019
639,590,1447637019_cctv590.jpg,13,0.140895330157,1447637019
640,593,1447637019_cctv593.jpg,15,0.160020420245,1447637019
641,589,1447638819_cctv589.jpg,23,0.208098708314,1447638819
642,590,1447638819_cctv590.jpg,11,0.146655993343,1447638819
643,593,1447638819_cctv593.jpg,10,0.150429568621,1447638819
644,589,1447640619_cctv589.jpg,7,0.105633110955,1447640619
645,590,1447640619_cctv590.jpg,11,0.126994384253,1447640619
646,593,1447640619_cctv593.jpg,19,0.186497904475,1447640619
647,589,1447642420_cctv589.jpg,6,0.128134706013,1447642420
648,590,1447642420_cctv590.jpg,6,0.24506353341,1447642420
649,593,1447642420_cctv593.jpg,10,0.120061517749,1447642420
650,589,1447644220_cctv589.jpg,21,0.192474868737,1447644220
651,590,1447644220_cctv590.jpg,2,0.114495660554,1447644220
652,593,1447644220_cctv593.jpg,17,0.138236435394,1447644220
653,589,1447646021_cctv589.jpg,9,0.139694017157,1447646021
654,590,1447646021_cctv590.jpg,6,0.1268689022,1447646021
655,592,1447646021_cctv592.jpg,14,0.1741608177,1447646021
656,589,1447647821_cctv589.jpg,11,0.140984128198,1447647821
657,590,1447647821_cctv590.jpg,6,0.113090738966,1447647821
658,592,1447647821_cctv592.jpg,12,0.109798966914,1447647821
659,589,1447649625_cctv589.jpg,15,0.132536938643,1447649625
660,590,1447649625_cctv590.jpg,5,0.114795066803,1447649625
661,592,1447649625_cctv592.jpg,9,0.157554841078,1447649625
662,589,1447651428_cctv589.jpg,11,0.149526403255,1447651428
663,590,1447651428_cctv590.jpg,3,0.100316758882,1447651428
664,592,1447651428_cctv592.jpg,4,0.0910434347235,1447651428
665,589,1447653228_cctv589.jpg,12,0.128074393069,1447653228
666,590,1447653228_cctv590.jpg,2,0.111807530981,1447653228
667,592,1447653228_cctv592.jpg,4,0.0971783970088,1447653228
668,589,1447655029_cctv589.jpg,9,0.151515200048,1447655029
669,590,1447655029_cctv590.jpg,3,0.156237273472,1447655029
670,592,1447655029_cctv592.jpg,6,0.118507244345,1447655029
671,589,1447656832_cctv589.jpg,5,0.142126500692,1447656832
672,590,1447656832_cctv590.jpg,2,0.113839819762,1447656832
673,592,1447656832_cctv592.jpg,10,0.145084576733,1447656832
674,589,1447658636_cctv589.jpg,6,0.2172466256,1447658636
675,590,1447658636_cctv590.jpg,1,0.110985192283,1447658636
676,592,1447658636_cctv592.jpg,4,0.098134622836,1447658636
677,589,1447660439_cctv589.jpg,6,0.133357169701,1447660439
678,590,1447660439_cctv590.jpg,2,0.108973725954,1447660439
679,592,1447660439_cctv592.jpg,4,0.0935641180199,1447660439
680,589,1447662240_cctv589.jpg,7,0.136969605335,1447662240
681,590,1447662240_cctv590.jpg,2,0.133982601195,1447662240
682,592,1447662240_cctv592.jpg,4,0.098922846759,1447662240
683,589,1447664040_cctv589.jpg,8,0.176314901045,1447664040
684,590,1447664040_cctv590.jpg,2,0.110325173381,1447664040
685,592,1447664040_cctv592.jpg,15,0.170795831939,1447664040
686,589,1447665844_cctv589.jpg,10,0.114962734179,1447665844
687,590,1447665844_cctv590.jpg,8,0.182081960562,1447665844
688,592,1447665844_cctv592.jpg,6,0.139042976831,1447665844
689,589,1447667644_cctv589.jpg,9,0.153034133944,1447667644
690,590,1447667644_cctv590.jpg,2,0.126563641475,1447667644
691,592,1447667644_cctv592.jpg,5,0.10881048788,1447667644
692,589,1447669444_cctv589.jpg,10,0.125253240583,1447669444
693,590,1447669444_cctv590.jpg,10,0.141194371138,1447669444
694,592,1447669444_cctv592.jpg,9,0.126607092223,1447669444
695,589,1447671247_cctv589.jpg,25,0.201620162285,1447671247
696,590,1447671247_cctv590.jpg,11,0.129479385831,1447671247
697,592,1447671247_cctv592.jpg,8,0.137794145342,1447671247
698,589,1447673047_cctv589.jpg,16,0.17605159952,1447673047
699,590,1447673047_cctv590.jpg,6,0.0808804855192,1447673047
700,592,1447673047_cctv592.jpg,27,0.153447261797,1447673047
701,589,1447674850_cctv589.jpg,44,0.160552856829,1447674850
702,590,1447674850_cctv590.jpg,9,0.0495766787333,1447674850
703,592,1447674850_cctv592.jpg,15,0.235601252251,1447674850
704,589,1447676651_cctv589.jpg,30,0.0960233812475,1447676651
705,590,1447676651_cctv590.jpg,6,0.0481648252995,1447676651
706,592,1447676651_cctv592.jpg,18,0.168527419779,1447676651
707,589,1447678451_cctv589.jpg,29,0.244138604639,1447678451
708,590,1447678451_cctv590.jpg,3,0.0436043409129,1447678451
709,592,1447678451_cctv592.jpg,18,0.188931953418,1447678451
710,590,1447680252_cctv590.jpg,21,0.151058691101,1447680252
711,592,1447680252_cctv592.jpg,32,0.14573059314,1447680252
712,589,1447682052_cctv589.jpg,50,0.195279863573,1447682052
713,590,1447682052_cctv590.jpg,21,0.196126040283,1447682052
714,592,1447682052_cctv592.jpg,30,0.12238388044,1447682052
715,589,1447683852_cctv589.jpg,33,0.197037237046,1447683852
716,590,1447683852_cctv590.jpg,11,0.0655508407195,1447683852
717,592,1447683852_cctv592.jpg,41,0.280847026074,1447683852
718,589,1447685653_cctv589.jpg,36,0.225206697873,1447685653
719,590,1447685653_cctv590.jpg,16,0.306775561532,1447685653
720,592,1447685653_cctv592.jpg,19,0.20536939921,1447685653
721,590,1447687453_cctv590.jpg,1,0.279374674129,1447687453
722,592,1447687453_cctv592.jpg,19,0.154911784143,1447687453
723,592,1447689254_cctv592.jpg,17,0.163620719586,1447689254
724,592,1447691057_cctv592.jpg,9,0.18508351409,1447691057
725,590,1447692861_cctv590.jpg,10,0.0995900581587,1447692861
726,592,1447692861_cctv592.jpg,22,0.145219312417,1447692861
727,594,1447692861_cctv594.jpg,5,0.0591441901917,1447692861
728,592,1447694661_cctv592.jpg,16,0.232686410136,1447694661
729,594,1447694661_cctv594.jpg,8,0.115450426608,1447694661
730,592,1447696467_cctv592.jpg,7,0.117140958375,1447696467
731,594,1447696467_cctv594.jpg,9,0.0936751957012,1447696467
732,592,1447698267_cctv592.jpg,16,0.230426852031,1447698267
733,594,1447698267_cctv594.jpg,5,0.0640878324217,1447698267
734,592,1447700071_cctv592.jpg,19,0.166442922107,1447700071
735,594,1447700071_cctv594.jpg,14,0.111800996678,1447700071
736,592,1447701871_cctv592.jpg,18,0.161637739084,1447701871
737,592,1447703671_cctv592.jpg,22,0.146207371417,1447703671
738,592,1447707272_cctv592.jpg,12,0.130604960956,1447707272
739,592,1447709076_cctv592.jpg,16,0.0831960272736,1447709076
740,592,1447710880_cctv592.jpg,35,0.158998205798,1447710880
741,592,1447716281_cctv592.jpg,35,0.154869670516,1447716281
742,589,1447718085_cctv589.jpg,16,0.254564583889,1447718085
743,592,1447718085_cctv592.jpg,20,0.203724983366,1447718085
744,589,1447719886_cctv589.jpg,24,0.198398901657,1447719886
745,592,1447719886_cctv592.jpg,17,0.141974049399,1447719886
746,589,1447721686_cctv589.jpg,16,0.146614321356,1447721686
747,592,1447721686_cctv592.jpg,12,0.147210053185,1447721686
748,589,1447723487_cctv589.jpg,9,0.102859674547,1447723487
749,592,1447723487_cctv592.jpg,9,0.0876956758798,1447723487
750,594,1447723487_cctv594.jpg,6,0.0997477436257,1447723487
751,589,1447725287_cctv589.jpg,16,0.238403618258,1447725287
752,592,1447725287_cctv592.jpg,13,0.145515568759,1447725287
753,594,1447725287_cctv594.jpg,7,0.110822011004,1447725287
754,589,1447727088_cctv589.jpg,18,0.132946871657,1447727088
755,592,1447727088_cctv592.jpg,14,0.134048488762,1447727088
756,594,1447727088_cctv594.jpg,8,0.162708174429,1447727088
757,589,1447728889_cctv589.jpg,12,0.138259731057,1447728889
758,592,1447728889_cctv592.jpg,11,0.158675675862,1447728889
759,594,1447728889_cctv594.jpg,8,0.120296668432,1447728889
760,589,1447730690_cctv589.jpg,14,0.172177616778,1447730690
761,592,1447730690_cctv592.jpg,6,0.0820605142822,1447730690
762,594,1447730690_cctv594.jpg,6,0.112127294592,1447730690
763,589,1447732490_cctv589.jpg,6,0.192166898662,1447732490
764,592,1447732490_cctv592.jpg,15,0.115168878764,1447732490
765,594,1447732490_cctv594.jpg,8,0.118453082363,1447732490
766,589,1447734291_cctv589.jpg,10,0.15351382251,1447734291
767,592,1447734291_cctv592.jpg,10,0.142151215085,1447734291
768,594,1447734291_cctv594.jpg,9,0.112824938222,1447734291
769,589,1447736092_cctv589.jpg,9,0.123458693244,1447736092
770,592,1447736092_cctv592.jpg,10,0.125884520766,1447736092
771,594,1447736092_cctv594.jpg,5,0.108746545636,1447736092
772,589,1447737892_cctv589.jpg,11,0.172058735638,1447737892
773,592,1447737892_cctv592.jpg,10,0.142696914098,1447737892
774,594,1447737892_cctv594.jpg,6,0.159468626064,1447737892
775,589,1447739692_cctv589.jpg,6,0.145030522397,1447739692
776,592,1447739692_cctv592.jpg,5,0.122364094026,1447739692
777,594,1447739692_cctv594.jpg,6,0.13003274623,1447739692
778,589,1447741493_cctv589.jpg,7,0.138255310956,1447741493
779,592,1447741493_cctv592.jpg,4,0.0984345868708,1447741493
780,594,1447741493_cctv594.jpg,6,0.126729255186,1447741493
781,589,1447743296_cctv589.jpg,5,0.141165781037,1447743296
782,592,1447743296_cctv592.jpg,5,0.102434802629,1447743296
783,594,1447743296_cctv594.jpg,6,0.12296218202,1447743296
784,589,1447745097_cctv589.jpg,6,0.130943887068,1447745097
785,592,1447745097_cctv592.jpg,4,0.0984561392603,1447745097
786,594,1447745097_cctv594.jpg,6,0.119464343163,1447745097
787,589,1447746897_cctv589.jpg,6,0.127295569775,1447746897
788,592,1447746897_cctv592.jpg,6,0.129659985286,1447746897
789,594,1447746897_cctv594.jpg,5,0.126550652541,1447746897
790,589,1447748698_cctv589.jpg,8,0.130813240102,1447748698
791,592,1447748698_cctv592.jpg,5,0.0937398261509,1447748698
792,594,1447748698_cctv594.jpg,6,0.117088126093,1447748698
793,589,1447750507_cctv589.jpg,6,0.132383568006,1447750507
794,592,1447750507_cctv592.jpg,9,0.157824521176,1447750507
795,594,1447750507_cctv594.jpg,9,0.175140687882,1447750507
796,589,1447752308_cctv589.jpg,10,0.12257129494,1447752308
797,592,1447752308_cctv592.jpg,5,0.0914356782168,1447752308
798,594,1447752308_cctv594.jpg,10,0.146457227724,1447752308
799,589,1447754108_cctv589.jpg,8,0.112213505736,1447754108
800,592,1447754108_cctv592.jpg,4,0.0920784307524,1447754108
801,594,1447754108_cctv594.jpg,5,0.114525743808,1447754108
802,589,1447755909_cctv589.jpg,15,0.123011630593,1447755909
803,592,1447755909_cctv592.jpg,7,0.157227960831,1447755909
804,594,1447755909_cctv594.jpg,12,0.181467290319,1447755909
805,589,1447757709_cctv589.jpg,21,0.182501084867,1447757709
806,592,1447757709_cctv592.jpg,8,0.0978735149154,1447757709
807,594,1447757709_cctv594.jpg,7,0.0657616765891,1447757709
808,589,1447759510_cctv589.jpg,29,0.210677180356,1447759510
809,592,1447759510_cctv592.jpg,30,0.179275301542,1447759510
810,594,1447759510_cctv594.jpg,4,0.09911866376,1447759510
811,589,1447761313_cctv589.jpg,35,0.145203704845,1447761313
812,592,1447761313_cctv592.jpg,28,0.155406023509,1447761313
813,589,1447763114_cctv589.jpg,9,0.199459692138,1447763114
814,592,1447763114_cctv592.jpg,19,0.142333991473,1447763114
815,589,1447764917_cctv589.jpg,32,0.169217438514,1447764917
816,592,1447764917_cctv592.jpg,29,0.156833863335,1447764917
817,594,1447766718_cctv594.jpg,6,0.104156284129,1447766718
818,589,1447768521_cctv589.jpg,68,0.212355721899,1447768521
819,592,1447768521_cctv592.jpg,22,0.287406521438,1447768521
820,594,1447768521_cctv594.jpg,11,0.101199969144,1447768521
821,589,1447770322_cctv589.jpg,39,0.234563603607,1447770322
822,592,1447770322_cctv592.jpg,38,0.187733068336,1447770322
823,594,1447770322_cctv594.jpg,11,0.101580252906,1447770322
824,592,1447772122_cctv592.jpg,25,0.176135294396,1447772122
825,592,1447773923_cctv592.jpg,14,0.338491306389,1447773923
826,593,1447773923_cctv593.jpg,21,0.23459659024,1447773923
827,592,1447775732_cctv592.jpg,21,0.218300257738,1447775732
828,593,1447775732_cctv593.jpg,33,0.200693416202,1447775732
829,592,1447777533_cctv592.jpg,17,0.273378129098,1447777533
830,593,1447777533_cctv593.jpg,17,0.252387684998,1447777533
831,592,1447779350_cctv592.jpg,29,0.22966352555,1447779350
832,593,1447779350_cctv593.jpg,17,0.220899635581,1447779350
833,590,1447781154_cctv590.jpg,11,0.129864192841,1447781154
834,592,1447781154_cctv592.jpg,23,0.271043355068,1447781154
835,593,1447781154_cctv593.jpg,38,0.20695362132,1447781154
836,590,1447782957_cctv590.jpg,5,0.130280096483,1447782957
837,592,1447782957_cctv592.jpg,15,0.14114322636,1447782957
838,593,1447782957_cctv593.jpg,16,0.185040062635,1447782957
839,589,1447784758_cctv589.jpg,40,0.227842560186,1447784758
840,590,1447784758_cctv590.jpg,5,0.15304394972,1447784758
841,592,1447784758_cctv592.jpg,30,0.272570314954,1447784758
842,593,1447784758_cctv593.jpg,22,0.308584839453,1447784758
843,589,1447786558_cctv589.jpg,29,0.316312227726,1447786558
844,590,1447786558_cctv590.jpg,16,0.120442763212,1447786558
845,592,1447786558_cctv592.jpg,36,0.153437810038,1447786558
846,593,1447786558_cctv593.jpg,27,0.246207901382,1447786558
847,589,1447788359_cctv589.jpg,26,0.199362968471,1447788359
848,590,1447788359_cctv590.jpg,9,0.168904466322,1447788359
849,592,1447788359_cctv592.jpg,40,0.127500311212,1447788359
850,593,1447788359_cctv593.jpg,19,0.225919607128,1447788359
851,589,1447790159_cctv589.jpg,12,0.268556848783,1447790159
852,590,1447790159_cctv590.jpg,16,0.0947351824363,1447790159
853,592,1447790159_cctv592.jpg,16,0.233679240018,1447790159
854,593,1447790159_cctv593.jpg,7,0.285665695913,1447790159
855,589,1447791960_cctv589.jpg,28,0.18606934727,1447791960
856,590,1447791960_cctv590.jpg,4,0.175179309035,1447791960
857,592,1447791960_cctv592.jpg,12,0.123378068886,1447791960
858,593,1447791960_cctv593.jpg,15,0.153689261309,1447791960
859,589,1447793760_cctv589.jpg,18,0.259835633795,1447793760
860,590,1447793760_cctv590.jpg,11,0.107458871829,1447793760
861,592,1447793760_cctv592.jpg,15,0.122575142861,1447793760
862,593,1447793760_cctv593.jpg,23,0.199285652018,1447793760
863,589,1447795560_cctv589.jpg,34,0.238172859643,1447795560
864,590,1447795560_cctv590.jpg,18,0.108471710581,1447795560
865,592,1447795560_cctv592.jpg,16,0.176103765223,1447795560
